username,handle,tweet_text,time
Mr. Kate,@mrkate,"No, I haven’t gone into the spa designing business! This is a super small bathroom that got a MAJOR renovation thanks to some #creativeweirdo magic and @HomeDepot! Watch the new #MrKateDecorates episode now!:  https://youtu.be/bRvXRhGhNBU#ad #HomeDepot #DeltaUpStile",2018-11-30T18:00:14.000Z
Debbie Lee,@DebbieLee4410,The Grinch has taken over Appliances! Our Fantastic Specialists Decked the Place Out! #Team10 #PacNorthProud #HomeDepot #BlackFridayAppliances,2018-11-14T21:55:56.000Z
𝕮𝖍𝖎𝖈𝖆𝖌𝖔𝕾𝖈𝖆𝖓𝖓𝖊𝖗,@Chicago_Scanner,"017:3500 N KimballA drug user passed out in the #HomeDepot bathroom, there are needles around him#Chicago #ChicagoScanner",2018-11-12T00:16:25.000Z
Jalal Hamad,@JnKPlus3,Proud to be Orange and serving a great cause. #Homedepot,2018-11-09T13:25:09.000Z
Shelby Gilstrap,@shelbybettes,"Here’s to the next step in my career, and my new team at 2220.  A million dreams, all of them Orange.  #HomeDepot",2018-11-06T14:36:02.000Z
Nilly Martinez,@Nillybobilly,Giving our Appliance Specialist Wendy a huge shout out for all her help with the #PreBlackFriday ad set.  #Specialty #HomeDepot #WeLoveWhatWeDo @MejutoAllen @VegaMapvega @THD6378 @capeles1990,2018-11-05T19:28:29.000Z
Lindsey Chapman,@lindseyTHD,"Highlight of my trip to Atlanta was having breakfast with Craig, @caroltome2 and the Executive Leadership team this morning! Thanks #homedepot for doing such a great company to work for! #teamdepot",2018-11-02T19:46:58.000Z
Cherriberry12,@456Cherrett,Cashier Appreciation Lip Sync Battle. #itgotreal #homedepot #D293 #6175 #HomeDepot #Manhattan #CardiB #BrunoMars #Ciara #LevelUp,2018-10-29T13:56:44.000Z
John Nicholson the actor,@JohnNicholson71,Look who got asked to sign his very first autograph when two fans recognized him from his #HomeDepot commercial. IMDb.me/ActorPhoenixNicholson…#LosAngeles#childactor,2018-10-24T15:52:03.000Z
John Nicholson the actor,@JohnNicholson71,Look who got asked to sign his very first autograph when two fans recognized him from his #HomeDepot commercial. IMDb.me/ActorPhoenixNicholson…#LosAngeles#childactor,2018-10-24T15:52:03.000Z
Shelby Gilstrap,@shelbybettes,"Here’s to the next step in my career, and my new team at 2220.  A million dreams, all of them Orange.  #HomeDepot",2018-11-06T14:36:02.000Z
Nilly Martinez,@Nillybobilly,Giving our Appliance Specialist Wendy a huge shout out for all her help with the #PreBlackFriday ad set.  #Specialty #HomeDepot #WeLoveWhatWeDo @MejutoAllen @VegaMapvega @THD6378 @capeles1990,2018-11-05T19:28:29.000Z
Lindsey Chapman,@lindseyTHD,"Highlight of my trip to Atlanta was having breakfast with Craig, @caroltome2 and the Executive Leadership team this morning! Thanks #homedepot for doing such a great company to work for! #teamdepot",2018-11-02T19:46:58.000Z
Steve Ward - BEHR,@BEHR_REP_STEVE,"#HappyBirthday Sean Huth! We appreciate the friendship, partnership & countless contributions you give to #HomeDepot #BEHR #KILZ & #MASCO day in & day out. #ThankYou for working to create the greatest consumer experience each day.  Enjoy your day! #YouRock #Cleveland",2018-10-24T13:53:58.000Z
Matthew,@mgalefuzion,Cody leading by example every day and making a difference through our services programs! #Fercocious4416 #Provo #HomeDepot #DrivingD53,2018-10-24T00:50:00.000Z
Moms Across America,@yesmaam74,"We call on @HomeDepot, @Lowes #Costco today to protect us, your customers, and stop selling Roundup (and all #glyphosate-based herbicides) now, due to its carcinogenic effects and lack of labeling! https://buff.ly/2BLVktU #homedepot #lowes",2018-10-15T14:08:02.000Z
Chalet  Brannan ,@ChaletBrannan,Join Frank Blake Former CEO of #HomeDepot in his quest to help children with serious illnesses have VIP experiences with @CrazyGoodTurns Enter your email & #CrazyGoodForKids will donate $1 for each email received for SPECIAL SPECTATORS Just go here: http://crazygoodturns.org/gameday/.,2018-10-15T12:15:11.000Z
Erin Evans,@ErinEvansTHD,Store 0943 Made Strides Against Breast Cancer today in Ocean City! #HomeDepot #GivingBack @Travis__Keller @ASMrich @mellofromjersey @wilkie_cindy,2018-10-14T16:24:46.000Z
Octavio Gutierrez,@o_gutierrez72,What a blast! Haven't had this much fun in a long time!  Thank you #HomeDepot for given us the opportunity to give back to our awesome top cashiers! #PacNorthProud,2018-10-13T01:20:58.000Z
Josh,@jjliam515,My best friend Katie (D24) is an amazing artist and made this for kids to take pictures in for our harvest weekends! She paints ones for all the other holidays too. Shes the best!! #itsthegreatpumpkincharliebrown #thd1266 #homedepot,2018-10-11T00:46:36.000Z
Alabama State,@ASUHornetNation,"ASU held a ribbon cutting ceremony today for the newly remodeled Health Center, thanks to Home Depot. #myASU #retoolmyschool #homedepot Quinton Ross Davida L. Haywood https://facebook.com/asu/videos/2274623319232295/…",2018-10-05T02:13:29.000Z
RyanB HSPS THD,@RyanHSPS,That’s me! #CabinetRefacing #HDI #HDE #HSPS #Homedepot #Store6316,2018-09-29T14:53:18.000Z
Brian Murray,@bwm1966,Store 4103 is gameday ready! #GoEagles #HomeDepot #gameday @lindamcg4103 @tinylizette @Toody1326 @margaretmmurph1 @StanleyLabady @Schnorrbusch920,2018-09-23T12:52:56.000Z
Moms Across America,@yesmaam74,"We call on @HomeDepot, @Lowes #Costco today to protect us, your customers, and stop selling Roundup (and all #glyphosate-based herbicides) now, due to its carcinogenic effects and lack of labeling! https://buff.ly/2BLVktU #homedepot #lowes",2018-10-15T14:08:02.000Z
Chalet  Brannan ,@ChaletBrannan,Join Frank Blake Former CEO of #HomeDepot in his quest to help children with serious illnesses have VIP experiences with @CrazyGoodTurns Enter your email & #CrazyGoodForKids will donate $1 for each email received for SPECIAL SPECTATORS Just go here: http://crazygoodturns.org/gameday/.,2018-10-15T12:15:11.000Z
Erin Evans,@ErinEvansTHD,Store 0943 Made Strides Against Breast Cancer today in Ocean City! #HomeDepot #GivingBack @Travis__Keller @ASMrich @mellofromjersey @wilkie_cindy,2018-10-14T16:24:46.000Z
Josh,@jjliam515,My best friend Katie (D24) is an amazing artist and made this for kids to take pictures in for our harvest weekends! She paints ones for all the other holidays too. Shes the best!! #itsthegreatpumpkincharliebrown #thd1266 #homedepot,2018-10-11T00:46:36.000Z
Alabama State,@ASUHornetNation,"ASU held a ribbon cutting ceremony today for the newly remodeled Health Center, thanks to Home Depot. #myASU #retoolmyschool #homedepot Quinton Ross Davida L. Haywood https://facebook.com/asu/videos/2274623319232295/…",2018-10-05T02:13:29.000Z
RyanB HSPS THD,@RyanHSPS,That’s me! #CabinetRefacing #HDI #HDE #HSPS #Homedepot #Store6316,2018-09-29T14:53:18.000Z
Brian Murray,@bwm1966,Store 4103 is gameday ready! #GoEagles #HomeDepot #gameday @lindamcg4103 @tinylizette @Toody1326 @margaretmmurph1 @StanleyLabady @Schnorrbusch920,2018-09-23T12:52:56.000Z
Erin Evans,@ErinEvansTHD,Store 0943 Made Strides Against Breast Cancer today in Ocean City! #HomeDepot #GivingBack @Travis__Keller @ASMrich @mellofromjersey @wilkie_cindy,2018-10-14T16:24:46.000Z
Octavio Gutierrez,@o_gutierrez72,What a blast! Haven't had this much fun in a long time!  Thank you #HomeDepot for given us the opportunity to give back to our awesome top cashiers! #PacNorthProud,2018-10-13T01:20:58.000Z
RyanB HSPS THD,@RyanHSPS,That’s me! #CabinetRefacing #HDI #HDE #HSPS #Homedepot #Store6316,2018-09-29T14:53:18.000Z
THD6315,@thd6315,Go team in our Success sharing celebration cowboy presentation of day one. Thank you #HomeDepot go #thd6315 @BrandiGarin,2018-09-14T17:40:04.000Z
Jalal Hamad,@JnKPlus3,Welcome to The Home Depot Design Center. Come on in... Now Open in San Diego! Click http://homedepot.com/c/designcenter to book your appointment! #homedepotdesigncenter #homedepot,2018-09-12T01:49:13.000Z
Matthew,@mgalefuzion,Specialty Tuesday starting off with our NEW (S)ervices (L)eads (A)nd (M)easures Event.  #DrivingD53 #Measureup #Ferocious4416 #SLAMevent #Provo #HomeDepot #Leads #Measures #Pipeline,2018-09-11T18:13:20.000Z
Jimmy Torres,@Torres_Jimmy01,Today I reached another milestone with this great company!! Thanks to the many orange blooded associates that have been part of this journey!! #homedepot,2018-09-07T14:28:43.000Z
K E V I N,@KevinEleventh,Whoever is advertising the hot tubs at the #HomeDepot knows what they’re doin! #spoop,2018-09-07T01:00:32.000Z
Amy Fisher,@wdwamy,Sweet! It's supposed to breathe out fog as well. #HomeDepot #halloweendecor,2018-09-03T20:10:50.000Z
Home Depot Government Relations,@HomeDepotGR,"Honoring a great American, @SenJohnMcCain. Glad many of our #HomeDepot associates were able to see firsthand his spirit of bipartisanship and patriotism. You will be missed, Senator.",2018-08-26T15:33:27.000Z
Jose Zuluaga,@josezuluaga6986,Congratulations Jeff on your #100 credit application.  Appreciate you creating shareholder value so consistently. #100club #homedepot @DJP_6986 @SharptonDavid @EileenClaar1 @garydemarinis @GlenSmith_MASM,2018-08-23T18:45:36.000Z
THD6315,@thd6315,Go team in our Success sharing celebration cowboy presentation of day one. Thank you #HomeDepot go #thd6315 @BrandiGarin,2018-09-14T17:40:04.000Z
Jalal Hamad,@JnKPlus3,Welcome to The Home Depot Design Center. Come on in... Now Open in San Diego! Click http://homedepot.com/c/designcenter to book your appointment! #homedepotdesigncenter #homedepot,2018-09-12T01:49:13.000Z
Matthew,@mgalefuzion,Specialty Tuesday starting off with our NEW (S)ervices (L)eads (A)nd (M)easures Event.  #DrivingD53 #Measureup #Ferocious4416 #SLAMevent #Provo #HomeDepot #Leads #Measures #Pipeline,2018-09-11T18:13:20.000Z
Jimmy Torres,@Torres_Jimmy01,Today I reached another milestone with this great company!! Thanks to the many orange blooded associates that have been part of this journey!! #homedepot,2018-09-07T14:28:43.000Z
K E V I N,@KevinEleventh,Whoever is advertising the hot tubs at the #HomeDepot knows what they’re doin! #spoop,2018-09-07T01:00:32.000Z
Amy Fisher,@wdwamy,Sweet! It's supposed to breathe out fog as well. #HomeDepot #halloweendecor,2018-09-03T20:10:50.000Z
Home Depot Government Relations,@HomeDepotGR,"Honoring a great American, @SenJohnMcCain. Glad many of our #HomeDepot associates were able to see firsthand his spirit of bipartisanship and patriotism. You will be missed, Senator.",2018-08-26T15:33:27.000Z
Jose Zuluaga,@josezuluaga6986,Congratulations Jeff on your #100 credit application.  Appreciate you creating shareholder value so consistently. #100club #homedepot @DJP_6986 @SharptonDavid @EileenClaar1 @garydemarinis @GlenSmith_MASM,2018-08-23T18:45:36.000Z
Jalal Hamad,@JnKPlus3,Welcome to The Home Depot Design Center. Come on in... Now Open in San Diego! Click http://homedepot.com/c/designcenter to book your appointment! #homedepotdesigncenter #homedepot,2018-09-12T01:49:13.000Z
Matthew,@mgalefuzion,Specialty Tuesday starting off with our NEW (S)ervices (L)eads (A)nd (M)easures Event.  #DrivingD53 #Measureup #Ferocious4416 #SLAMevent #Provo #HomeDepot #Leads #Measures #Pipeline,2018-09-11T18:13:20.000Z
Jimmy Torres,@Torres_Jimmy01,Today I reached another milestone with this great company!! Thanks to the many orange blooded associates that have been part of this journey!! #homedepot,2018-09-07T14:28:43.000Z
PureBeautyFarms,@PBFmedia,"Thank you the #TeamPBF Leadership Team for all you do, helping us grow daily. Your attention to hard work & detail keeps us moving forward. Keep up the Great work, it is much appreciated.  #TeamBuilding #Training #Recognition #Support #HomeDepot #LetsDoThis",2018-08-19T22:12:22.000Z
Matt Sullins,@MattHomeDepot,"Thank you,@HectorAPadilla for the wonderful and thoughtful gift! My wife and I appreciate it tremendously, as I’m sure the little will too! #SullinsTriplets @HOMEDEPOT1856 #HomeDepot #Gund",2018-08-18T14:43:42.000Z
IG BBQ,@IGBBQ,The IG Charcoal BBQ is now listed on http://Homedepot.com. Summer is coming to a close but that shouldn't stop you from grilling.#mediterranean #stainlesssteel #Stainless #steel #metal #grill #grillz #grillingseason #grilling #meat #assemble #charcoal #charcoalgrill #homedepot,2018-08-15T17:25:07.000Z
GoldenLionsAthletics,@UAPBLionsRoar,UAPB awarded $40K from Home Depot Retool Your School campus improvement grant program #uapb #hbcu #homedepot #homedepotretoolyourschool #pinebluff #retoolyourschool #uapb_rys18,2018-08-14T22:32:40.000Z
Landon Thomas,@TigerLandon,Great #HomeDepot Q2 results morning! @homerth15 @TWynnRose @jeanine_28 @AMCTHD @HectorAPadilla @crystal_hanlon,2018-08-14T15:49:35.000Z
GoldenLionsAthletics,@UAPBLionsRoar,"Yo @Drake, you are never too old to learn something new #uapb #hbcu #pinebluff #arkansas #Drizzy #dance #kekedoyouloveme #homedepot @HomeDepot #keke #doyouloveme #retoolyourschool @HomeDepotRetool #uapb_rys18 ",2018-08-14T15:32:13.000Z
The Home Depot,@HomeDepot,We released our Q2 earnings this morning. See our #infographic. https://thd.co/2B8x6JP $HD #HDEarnings #HomeDepot,2018-08-14T14:03:20.000Z
Matt Sullins,@MattHomeDepot,That smirk on Roman’s face.. #SullinsTriplets #HomeDepot,2018-08-13T15:13:21.000Z
Theresa,@Theresa_PBF,"When you walk into #HomeDepot Midtown 159 #HipsterHangout  & the Phi Mu Ladies from Ga Tech  make a beeline for the #Succulents, that’s Awesome, Thank You Ladies! #BacktoSchool #LesSoeursFideles @freddyplants @JohnTuten2 @ChrisBergHD @hollytate122 @Danny_THD @anavarro52069",2018-08-11T16:40:50.000Z
Theresa,@Theresa_PBF,#TGIF #HomeDepot 159 Midtown has #Succulents & #Cactus All day long; they are a Succulent Superstore  Thank you @hollytate122 for your partnership & support  #HipsterHangout @freddyplants @JohnTuten2 @ChrisBergHD @Danny_THD @garydemarinis,2018-08-10T20:05:28.000Z
THE STAR REPORT,@troitorain,"If you ask 4 salesman if an item is in stock and you're told no, ask a female salesperson and I guarantee you she'll find it. #homedepot",2018-08-10T16:11:30.000Z
Elizabeth Ulloa,@ElizaaUlloa10,Yay to Amy Homer Bucks & A Badge !!!!! Woot woot @AmyTodd91483831  you’re the best  always with a smile on your face congrats !!!  @RuskMitch @LawheadMike @ruth_tinstman  @aab1020 @ClaytonBlish @JimmyCook6  #3908 #HomeDepot #swbest,2018-08-08T17:33:45.000Z
Emily Pease,@EmilyPease18,Jaci and Emily's credit  promo!! #HomeDepot @Jaci96902303 @THDShelby @BobbyPooleII @Maadd33 @jody_delicato @SWHR33,2018-08-05T21:01:29.000Z
Curtis Ingram,@Ingram5Curtis,Thank you to everyone who came out today for the #mayorsbacktoschoolrally! #HomeDepot D27 had a blast building 1500 kits & emotional connections for Baltimore @b_mungul @PaulDeveno @watlock5 @HDGibby10 @MikeMcCluskeyHD @AndraeSM2510 @homedepot2506 @BrendanSm2587 @MrCustomerFirst,2018-08-04T20:33:01.000Z
Robert T. Kiyosaki,@theRealKiyosaki,"If young people lose confidence in capitalism, what effect will it have on the U.S.? Langone shares insights on founding Home Depot, and as a result, helping over 3,000 employees become millionaires. Join us TODAY:  http://richdad.com/radio #HomeDepot #Ilovecapitalism #Capitalism",2018-08-01T19:15:00.000Z
ZoeL,@atZoeL,.@RepBrianFitz What talks like a moderate and walks like a Trump? #BoughtAndSoldBrian Every time . You can be counted on to back Trump's agenda.  Why? Is it the contributions you receive just before you vote? #HomeDepot #Corrupt #VoteThemOut #ILNH #IndivisibleTeam,2018-07-31T00:33:22.000Z
Marcelo Arantes,@marantes1,Enjoying our development with #LeadersEdge #homedepot @KJChamberland @WorcesterBrian,2018-07-26T20:09:36.000Z
WOKEVIDEO,@wokevideo,Black Man Fired From Home Depot For Confrontation With Racist Customer!https://wokevideo.com/maurice-rucker/#MauriceRucker says he confronted a customer at the #HomeDepot who was berating him with racially-charged insults.,2018-07-26T18:32:37.000Z
Theresa,@Theresa_PBF,"When you walk into #HomeDepot Midtown 159 #HipsterHangout  & the Phi Mu Ladies from Ga Tech  make a beeline for the #Succulents, that’s Awesome, Thank You Ladies! #BacktoSchool #LesSoeursFideles @freddyplants @JohnTuten2 @ChrisBergHD @hollytate122 @Danny_THD @anavarro52069",2018-08-11T16:40:50.000Z
Theresa,@Theresa_PBF,#TGIF #HomeDepot 159 Midtown has #Succulents & #Cactus All day long; they are a Succulent Superstore  Thank you @hollytate122 for your partnership & support  #HipsterHangout @freddyplants @JohnTuten2 @ChrisBergHD @Danny_THD @garydemarinis,2018-08-10T20:05:28.000Z
THE STAR REPORT,@troitorain,"If you ask 4 salesman if an item is in stock and you're told no, ask a female salesperson and I guarantee you she'll find it. #homedepot",2018-08-10T16:11:30.000Z
Elizabeth Ulloa,@ElizaaUlloa10,Yay to Amy Homer Bucks & A Badge !!!!! Woot woot @AmyTodd91483831  you’re the best  always with a smile on your face congrats !!!  @RuskMitch @LawheadMike @ruth_tinstman  @aab1020 @ClaytonBlish @JimmyCook6  #3908 #HomeDepot #swbest,2018-08-08T17:33:45.000Z
Curtis Ingram,@Ingram5Curtis,Thank you to everyone who came out today for the #mayorsbacktoschoolrally! #HomeDepot D27 had a blast building 1500 kits & emotional connections for Baltimore @b_mungul @PaulDeveno @watlock5 @HDGibby10 @MikeMcCluskeyHD @AndraeSM2510 @homedepot2506 @BrendanSm2587 @MrCustomerFirst,2018-08-04T20:33:01.000Z
Theresa,@Theresa_PBF,#TGIF #HomeDepot 159 Midtown has #Succulents & #Cactus All day long; they are a Succulent Superstore  Thank you @hollytate122 for your partnership & support  #HipsterHangout @freddyplants @JohnTuten2 @ChrisBergHD @Danny_THD @garydemarinis,2018-08-10T20:05:28.000Z
Emily Pease,@EmilyPease18,Jaci and Emily's credit  promo!! #HomeDepot @Jaci96902303 @THDShelby @BobbyPooleII @Maadd33 @jody_delicato @SWHR33,2018-08-05T21:01:29.000Z
Robert T. Kiyosaki,@theRealKiyosaki,"If young people lose confidence in capitalism, what effect will it have on the U.S.? Langone shares insights on founding Home Depot, and as a result, helping over 3,000 employees become millionaires. Join us TODAY:  http://richdad.com/radio #HomeDepot #Ilovecapitalism #Capitalism",2018-08-01T19:15:00.000Z
ZoeL,@atZoeL,.@RepBrianFitz What talks like a moderate and walks like a Trump? #BoughtAndSoldBrian Every time . You can be counted on to back Trump's agenda.  Why? Is it the contributions you receive just before you vote? #HomeDepot #Corrupt #VoteThemOut #ILNH #IndivisibleTeam,2018-07-31T00:33:22.000Z
Marcelo Arantes,@marantes1,Enjoying our development with #LeadersEdge #homedepot @KJChamberland @WorcesterBrian,2018-07-26T20:09:36.000Z
WOKEVIDEO,@wokevideo,Black Man Fired From Home Depot For Confrontation With Racist Customer!https://wokevideo.com/maurice-rucker/#MauriceRucker says he confronted a customer at the #HomeDepot who was berating him with racially-charged insults.,2018-07-26T18:32:37.000Z
Emily Pease,@EmilyPease18,Jaci and Emily's credit  promo!! #HomeDepot @Jaci96902303 @THDShelby @BobbyPooleII @Maadd33 @jody_delicato @SWHR33,2018-08-05T21:01:29.000Z
Curtis Ingram,@Ingram5Curtis,Thank you to everyone who came out today for the #mayorsbacktoschoolrally! #HomeDepot D27 had a blast building 1500 kits & emotional connections for Baltimore @b_mungul @PaulDeveno @watlock5 @HDGibby10 @MikeMcCluskeyHD @AndraeSM2510 @homedepot2506 @BrendanSm2587 @MrCustomerFirst,2018-08-04T20:33:01.000Z
Marcelo Arantes,@marantes1,Enjoying our development with #LeadersEdge #homedepot @KJChamberland @WorcesterBrian,2018-07-26T20:09:36.000Z
Michael,@BedfordOak,"#HomeDepot  just lost a customer in me, What they missed in the whole exchange, By firing this employee Home Depot-sent this message: Customers YOU can trash our employees anyway you want they are “trained” to take your abuse and degradation-forget they are humans",2018-07-20T16:32:16.000Z
Pam T. Impeached4ever,@thebasslady,FYI: #HomeDepot recently went on record saying they didn't want business from Dems...I'm pretty sure firing a black employee who was mistreated by a tRumpet is par for the course. Patronizing this company (& Papa Johns) is same as attending a KKK meeting. Let ur $ talk elsewhere.,2018-07-20T16:09:44.000Z
Michael O'Grady,@mog7546,#HomeDepot fires 60-year-old black man after #Trump supporter screams racist abuse at him#BOYCOTT#BOYCOTTHomeDepot#MOG#MAGAhttps://rawstory.com/2018/07/home-depot-fires-60-year-old-black-man-trump-supporter-screams-racist-abuse/#.W1H-Vt5r_AU.twitter…,2018-07-20T15:24:04.000Z
Marty,@MeInCa,I haven't stepped foot in @HomeDepot after their founder made his comments. Everyone should boycott @HomeDepot. #homedepot,2018-07-19T14:14:42.000Z
Mike Vecchi,@mvecchi_behr91,"Great Day in Anchorage AK giving back to the community.  With the partnership between #PainttheTown, #HomeDepot and #BEHRpaint the team painted an entire home in a day.  Big thank you to everyone involved. @MknightMatthew @BlankenshipSB @karleygauthier @EricWalkerHD",2018-07-18T14:32:03.000Z
Ashley Simms,@asimms_PBF,Beautiful day for the alignment walk here at #HomeDepot Missouri City 6546! #flowers #Summer2018 #teamwork @JarrodFarmer4 @6546sm @PBFmedia @anavarro52069 @cathy4plants,2018-07-18T13:57:28.000Z
Matthew,@mgalefuzion,Ferocious 4416 DRIVING Services #Ferocious4416 #DrivingD53 #MeasureUp #RWBEvent #Provo #HomeDepot,2018-06-30T18:30:57.000Z
William Green,@William_Green30,Atlanta pros you demand it and we answered #SikaProSelect self-leveling underlayment available in Roswell #HomeDepot Store 146! Check out these stunning facts!,2018-06-26T13:07:11.000Z
Michael,@BedfordOak,"#HomeDepot  just lost a customer in me, What they missed in the whole exchange, By firing this employee Home Depot-sent this message: Customers YOU can trash our employees anyway you want they are “trained” to take your abuse and degradation-forget they are humans",2018-07-20T16:32:16.000Z
Pam T. Impeached4ever,@thebasslady,FYI: #HomeDepot recently went on record saying they didn't want business from Dems...I'm pretty sure firing a black employee who was mistreated by a tRumpet is par for the course. Patronizing this company (& Papa Johns) is same as attending a KKK meeting. Let ur $ talk elsewhere.,2018-07-20T16:09:44.000Z
Michael O'Grady,@mog7546,#HomeDepot fires 60-year-old black man after #Trump supporter screams racist abuse at him#BOYCOTT#BOYCOTTHomeDepot#MOG#MAGAhttps://rawstory.com/2018/07/home-depot-fires-60-year-old-black-man-trump-supporter-screams-racist-abuse/#.W1H-Vt5r_AU.twitter…,2018-07-20T15:24:04.000Z
Marty,@MeInCa,I haven't stepped foot in @HomeDepot after their founder made his comments. Everyone should boycott @HomeDepot. #homedepot,2018-07-19T14:14:42.000Z
Mike Vecchi,@mvecchi_behr91,"Great Day in Anchorage AK giving back to the community.  With the partnership between #PainttheTown, #HomeDepot and #BEHRpaint the team painted an entire home in a day.  Big thank you to everyone involved. @MknightMatthew @BlankenshipSB @karleygauthier @EricWalkerHD",2018-07-18T14:32:03.000Z
Matthew,@mgalefuzion,Ferocious 4416 DRIVING Services #Ferocious4416 #DrivingD53 #MeasureUp #RWBEvent #Provo #HomeDepot,2018-06-30T18:30:57.000Z
William Green,@William_Green30,Atlanta pros you demand it and we answered #SikaProSelect self-leveling underlayment available in Roswell #HomeDepot Store 146! Check out these stunning facts!,2018-06-26T13:07:11.000Z
Mike Vecchi,@mvecchi_behr91,"Great Day in Anchorage AK giving back to the community.  With the partnership between #PainttheTown, #HomeDepot and #BEHRpaint the team painted an entire home in a day.  Big thank you to everyone involved. @MknightMatthew @BlankenshipSB @karleygauthier @EricWalkerHD",2018-07-18T14:32:03.000Z
Ashley Simms,@asimms_PBF,Beautiful day for the alignment walk here at #HomeDepot Missouri City 6546! #flowers #Summer2018 #teamwork @JarrodFarmer4 @6546sm @PBFmedia @anavarro52069 @cathy4plants,2018-07-18T13:57:28.000Z
William Green,@William_Green30,Atlanta pros you demand it and we answered #SikaProSelect self-leveling underlayment available in Roswell #HomeDepot Store 146! Check out these stunning facts!,2018-06-26T13:07:11.000Z
Mike Vecchi,@mvecchi_behr91,"Great Day in Anchorage AK giving back to the community.  With the partnership between #PainttheTown, #HomeDepot and #BEHRpaint the team painted an entire home in a day.  Big thank you to everyone involved. @MknightMatthew @BlankenshipSB @karleygauthier @EricWalkerHD",2018-07-18T14:32:03.000Z
Matthew,@mgalefuzion,Ferocious 4416 DRIVING Services #Ferocious4416 #DrivingD53 #MeasureUp #RWBEvent #Provo #HomeDepot,2018-06-30T18:30:57.000Z
Kyle Hester is a film maker,@KyleDHester,Yours truly and our director @GradyEarls at #Homedepot ! Lets do this! Who will be the 18th CHAMPION? Click the link and help make it happen!This is it my friends. 9 days until cameras roll! #supportindiefilm https://gofundme.com/PreacherSixFinalFilmCampaign?pc=tw_co_dashboard_a&rcid=01bafe5b99be4e39948fef238a7ffdf7…,2018-06-09T20:09:15.000Z
Eric Pieper,@EricPieper3,#HOMEDEPOT!! #306Pride #1401. I couldn’t in good consciousness let this customer wear a dirty shirt!! @EdwardMary306 @Manager1401 @aprilmos_s @as71dp @IsaiahRuckerJr @KimDovers @Sean_D306 @Chiefmikeeb,2018-06-09T18:07:25.000Z
Aaron Boyar,@THDAaron,Thank you @wbouvier01 for always building. HSPS Captain @Sara_Owen_HSPS  you’re next! #HomeDepot @hdi_orlando @THDkellerhagood @RonSerpaio @thdglenbass @DerekTHD,2018-06-09T10:40:22.000Z
Colin1248,@Colin1248HD,"Every Saturday, we get the opportunity to have some fun with our amazing customers and their families. The Kid’s workshop is always a blockbuster hit. And the #DIY is an incredible experience. #Portchester #HomeDepot 1212 @cv81wq @NNievies",2018-06-08T00:10:11.000Z
"Kappa Alpha Psi® Fraternity, Inc.",@kapsi1911,"The brothers of Kappa Alpha Psi Fraternity, Inc. pictured at the corporate offices of @HomeDepot today during the Undergraduate Leadership Institute. #ThetaKlass #HomeDepot",2018-06-06T15:46:43.000Z
Millennial 4 GOP,@deeg25,#homedepot @HomeDepot that hat is a DISGRACE.  Please do something about it NOW.  #MondayMotivation https://twitter.com/Texasjimj/status/1003355554172022785…,2018-06-04T22:30:36.000Z
Millennial 4 GOP,@deeg25,,2018-06-04T22:30:36.000Z
Keith Cocking,@THDKC,Thanks Hiram Home Depot 151 for a great kid’s workshop. You put a smile on this guy’s face and on his Dad’s. #HomeDepot,2018-06-02T18:45:59.000Z
pamelamaynard,@pamelamaynard,#Win $50 Home Depot GC or PayPal Cash! WW ends 6/8 @pamelamaynard #EliteCashFlash #homedepot #giveaway #paypal #cash #winme https://momdoesreviews.com/2018/05/30/win-50-home-depot-gc-or-paypal-cash-ww-ends-6-8/…,2018-05-30T23:30:19.000Z
Kyle Hester is a film maker,@KyleDHester,Yours truly and our director @GradyEarls at #Homedepot ! Lets do this! Who will be the 18th CHAMPION? Click the link and help make it happen!This is it my friends. 9 days until cameras roll! #supportindiefilm https://gofundme.com/PreacherSixFinalFilmCampaign?pc=tw_co_dashboard_a&rcid=01bafe5b99be4e39948fef238a7ffdf7…,2018-06-09T20:09:15.000Z
Eric Pieper,@EricPieper3,#HOMEDEPOT!! #306Pride #1401. I couldn’t in good consciousness let this customer wear a dirty shirt!! @EdwardMary306 @Manager1401 @aprilmos_s @as71dp @IsaiahRuckerJr @KimDovers @Sean_D306 @Chiefmikeeb,2018-06-09T18:07:25.000Z
Aaron Boyar,@THDAaron,Thank you @wbouvier01 for always building. HSPS Captain @Sara_Owen_HSPS  you’re next! #HomeDepot @hdi_orlando @THDkellerhagood @RonSerpaio @thdglenbass @DerekTHD,2018-06-09T10:40:22.000Z
Colin1248,@Colin1248HD,"Every Saturday, we get the opportunity to have some fun with our amazing customers and their families. The Kid’s workshop is always a blockbuster hit. And the #DIY is an incredible experience. #Portchester #HomeDepot 1212 @cv81wq @NNievies",2018-06-08T00:10:11.000Z
"Kappa Alpha Psi® Fraternity, Inc.",@kapsi1911,"The brothers of Kappa Alpha Psi Fraternity, Inc. pictured at the corporate offices of @HomeDepot today during the Undergraduate Leadership Institute. #ThetaKlass #HomeDepot",2018-06-06T15:46:43.000Z
Millennial 4 GOP,@deeg25,#homedepot @HomeDepot that hat is a DISGRACE.  Please do something about it NOW.  #MondayMotivation https://twitter.com/Texasjimj/status/1003355554172022785…,2018-06-04T22:30:36.000Z
