username,handle,tweet_text,time
victoria meyers,@meyers_vlmhma,OK/ for the first time in my life I find myself cheering for #DeltaAirlines. #Delta - stand your ground! Stand for #Decency!,2018-02-27T03:27:18.000Z
TYT Investigates,@tytinvestigates,TYT Contributor @davidsirota discusses Georgia's Lt. Gov. Casey Cagel's Tweet vowing vengeance on #DeltaAirlines for pulling the #NRA member benefits they offered until recently.,2018-02-27T03:19:19.000Z
Christopher Moore,@TheAuthorGuy,"How much fuel credit if they kill some schoolkids themselves, Georgia? #DeltaAirlines https://usnews.com/news/national-news/articles/2018-02-26/georgia-senate-moves-to-punish-delta-for-cutting-ties-with-nra?src=usn_tw…",2018-02-26T23:25:42.000Z
Geraldo Rivera,@GeraldoRivera,If the #NRA can make #DeltaAirlines back down: be afraid. If it can make @POTUS blink and behave just like @POTUS44 then it is time to despair: we will never have meaningful #GunControl,2018-02-26T22:14:24.000Z
American Gunslinger,@MAGAGunslinger,"#StandAndFightI'm sick and tired of giant liberal corporations getting involved in personal freedom politics. Fine! @Delta boycotts the @NRA, then I #BoycottDelta! I'm close to a #MillionMiler by the way.#DumpDelta #Delta #DeltaAirlines #MAGA",2018-02-26T21:38:41.000Z
Bluestar,@BlueSea1964," USA Curling Team Gets Rejected By Delta, Ends Up Coming Off Even More Likable!""No Upgrade For Gold Medal Winners""#CurlingTeamUSA#DeltaAirlines#TrumpNationRising#BluestarZonehttps://dailywire.com/news/27560/usa-curling-team-delta-we-just-won-gold-can-we-get-james-barrett…",2018-02-26T21:04:09.000Z
Robby Ball,@perfectsliders,WHAT DO YOU THINK? Here's a list of companies boycotting the NRA: #AlamoRentACar #AlliedVanLines #Bestwestern #Budget #DeltaAirlines #Avis #Hertz #EnterpriseRentACar #MetLife #Paramount #SimpliSafe #Symantec VOTE & Retweet (for best answer),2018-02-25T13:31:09.000Z
'G' Thang,@Mammagistweetin,"I guess you'll be pulling those armed air marshal's off of all of your flights too, right? #DeltaAirlines",2018-02-24T19:55:45.000Z
Q research Warroom Anon,@We_R_an0nym0us,Another 5 ppl that I followed have disappeared.my last few tweets about #DeltaAirlines  seem to be invisible.#Coincidence#QAnon@realDonaldTrump @POTUS,2018-02-24T18:31:03.000Z
Kal ,@RightWingLawMan,I will no longer patronize #DeltaAirlines due to their biased opinion and viewpoint regarding the @NRA.BUH BYE  #BoycottDeltaAirlines,2018-02-24T17:13:08.000Z
Infinite Flight,@infiniteflight,Taking off from BFM after taking delivery of a new Delta A321 from Airbus and flying to MSP.#infiniteflight #infiniteflightpro #flightsim #delta #deltaairlines #a321 #comingsoon http://ift.tt/2HeLYW4,2018-02-14T20:16:22.000Z
Christopher Moore,@TheAuthorGuy,"How much fuel credit if they kill some schoolkids themselves, Georgia? #DeltaAirlines https://usnews.com/news/national-news/articles/2018-02-26/georgia-senate-moves-to-punish-delta-for-cutting-ties-with-nra?src=usn_tw…",2018-02-26T23:25:42.000Z
Geraldo Rivera,@GeraldoRivera,If the #NRA can make #DeltaAirlines back down: be afraid. If it can make @POTUS blink and behave just like @POTUS44 then it is time to despair: we will never have meaningful #GunControl,2018-02-26T22:14:24.000Z
American Gunslinger,@MAGAGunslinger,"#StandAndFightI'm sick and tired of giant liberal corporations getting involved in personal freedom politics. Fine! @Delta boycotts the @NRA, then I #BoycottDelta! I'm close to a #MillionMiler by the way.#DumpDelta #Delta #DeltaAirlines #MAGA",2018-02-26T21:38:41.000Z
Bluestar,@BlueSea1964," USA Curling Team Gets Rejected By Delta, Ends Up Coming Off Even More Likable!""No Upgrade For Gold Medal Winners""#CurlingTeamUSA#DeltaAirlines#TrumpNationRising#BluestarZonehttps://dailywire.com/news/27560/usa-curling-team-delta-we-just-won-gold-can-we-get-james-barrett…",2018-02-26T21:04:09.000Z
Robby Ball,@perfectsliders,WHAT DO YOU THINK? Here's a list of companies boycotting the NRA: #AlamoRentACar #AlliedVanLines #Bestwestern #Budget #DeltaAirlines #Avis #Hertz #EnterpriseRentACar #MetLife #Paramount #SimpliSafe #Symantec VOTE & Retweet (for best answer),2018-02-25T13:31:09.000Z
'G' Thang,@Mammagistweetin,"I guess you'll be pulling those armed air marshal's off of all of your flights too, right? #DeltaAirlines",2018-02-24T19:55:45.000Z
Q research Warroom Anon,@We_R_an0nym0us,Another 5 ppl that I followed have disappeared.my last few tweets about #DeltaAirlines  seem to be invisible.#Coincidence#QAnon@realDonaldTrump @POTUS,2018-02-24T18:31:03.000Z
Kal ,@RightWingLawMan,I will no longer patronize #DeltaAirlines due to their biased opinion and viewpoint regarding the @NRA.BUH BYE  #BoycottDeltaAirlines,2018-02-24T17:13:08.000Z
Infinite Flight,@infiniteflight,Taking off from BFM after taking delivery of a new Delta A321 from Airbus and flying to MSP.#infiniteflight #infiniteflightpro #flightsim #delta #deltaairlines #a321 #comingsoon http://ift.tt/2HeLYW4,2018-02-14T20:16:22.000Z
UnitedFlyerHD,@UnitedFlyerHD,Delta B717 (N940AT) decelerating on SeaTac 34L for #maddogmonday#avgeek #McDonnellDouglas #md80 #md95 #DeltaAirlines,2018-02-06T02:10:11.000Z
Rooted in Rights,@RootedInRights,.@KatieTastrom examines the hurdles disabled people face in order to fly with a service animal or emotional support animal.  #ServiceAnimals #EmotionalSupportAnimals #UnitedAirlines #DeltaAirlines #Airlineshttp://rootedinrights.org/why-fake-service-and-emotional-support-animals-create-barriers-for-people-who-actually-need-them/…,2018-02-05T18:00:02.000Z
UnitedFlyerHD,@UnitedFlyerHD,Delta B717 (N924AT) taxis to depart Houston Hobby for #maddogmonday#avgeek #DeltaAirlines #McDonnellDouglas #md80 #md95,2018-01-09T02:21:18.000Z
Sven Sundgaard,@svensundgaard,#ExploreWithSven caught up with  @mnzoo biologist working in Namibia to save black rhino. Updated information on poaching & the affects of an ongoing drought/climate change on the rhino. Stay tuned over the next couple weeks!  #rhino #conservation #desertrhinocamp #deltaairlines,2018-01-08T02:00:32.000Z
Pearl,@pearliaison,Mmmk so #deltaairlines has used my body as a human flesh light for ALL of 2017 and the last two… https://instagram.com/p/BdYhTH7jj-8/,2017-12-31T22:19:30.000Z
DL Hughley,@RealDLHughley,#DeltaAirlines has the worst baggage customer service department I’ve ever had to deal with!! #TeamDl,2017-12-30T21:57:04.000Z
DL Hughley,@RealDLHughley,Flew #DeltaAirlines from Fresno 2 Detroit for a gig 2nite my bags werent on the flt mgr left me on hold for an hr was very rude then hung up,2017-12-30T21:52:44.000Z
UnitedFlyerHD,@UnitedFlyerHD,Delta MD-88 lining up on Houston IAH 33L for departure #avgeek #maddogmonday #md88 #md80 #mcdonnelldouglas #DeltaAirlines,2017-12-26T03:00:39.000Z
TheWaldo64,@TheWaldo64,"Merry Christmas @MD80com and all my followers!!!Date: January 15th 2007 at Barcelona Airport #LEBL-BCNReg. EC-JZX#AeBal #SpanairLink#Boeing #B717-23S powered by 2 BMW #RollsRoyce #BR715 engines.MSN: 55065/5048First flight: January 2001, now on service with #DeltaAirlines.",2017-12-24T18:00:35.000Z
Nathan Chaffin,@nathancchaffin,"Delta Airlines, how about you turn on free wi-fi and hand out real food for us stuck here in the plane on the tarmac for 5 hours now? Please?  #DeltaAirlines #atlairport #hartsfieldjackson #Delta",2017-12-17T23:09:53.000Z
UnitedFlyerHD,@UnitedFlyerHD,Delta B717 (N924AT) taxis to depart Houston Hobby for #maddogmonday#avgeek #DeltaAirlines #McDonnellDouglas #md80 #md95,2018-01-09T02:21:18.000Z
UnitedFlyerHD,@UnitedFlyerHD,Delta MD-88 lining up on Houston IAH 33L for departure #avgeek #maddogmonday #md88 #md80 #mcdonnelldouglas #DeltaAirlines,2017-12-26T03:00:39.000Z
TheWaldo64,@TheWaldo64,"Merry Christmas @MD80com and all my followers!!!Date: January 15th 2007 at Barcelona Airport #LEBL-BCNReg. EC-JZX#AeBal #SpanairLink#Boeing #B717-23S powered by 2 BMW #RollsRoyce #BR715 engines.MSN: 55065/5048First flight: January 2001, now on service with #DeltaAirlines.",2017-12-24T18:00:35.000Z
Nathan Chaffin,@nathancchaffin,"Delta Airlines, how about you turn on free wi-fi and hand out real food for us stuck here in the plane on the tarmac for 5 hours now? Please?  #DeltaAirlines #atlairport #hartsfieldjackson #Delta",2017-12-17T23:09:53.000Z
Summer Fontana,@SummerFontana,Ready for takeoff!  Thank you #DeltaAirlines for a great surprise and taking exceptional care of me and my mom. #ATL,2017-11-10T23:06:37.000Z
Eliot Kleinberg,@eliotkpbp,Tomorrow (11/8) remains of WWII hero “Tiny” Sowell to arrive on #DeltaAirLines flt 845 @ 11:42am at @PBI_Airport.  http://pbpo.st/2zDRalP,2017-11-08T00:22:33.000Z
Ben LaMay,@BenLaMay907,Excited to go overseas once again. Dutch SX then German SX. #deltaairlines #overseas #supercross,2017-11-01T22:36:37.000Z
UnitedFlyerHD,@UnitedFlyerHD,Delta B737-900ER N862DN after touchdown on SeaTac 34L#avgeek #Boeing #boeing737 #DeltaAirlines #flyDelta,2017-10-28T02:21:20.000Z
"<div aria-label=""🇺🇸"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1f8.svg"");'></div><img alt=""🇺🇸"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1f8.svg""/></div>",@DJTsavesAmerica,Please make this go viral Shame Shame @Delta #Delta #DeltaAirlines #BoycottDelta @POTUS @realDonaldTrump @WhiteHouse https://facebook.com/permalink.php?story_fbid=774194479431825&id=100005238404837…,2017-10-20T16:20:44.000Z
SLCScanner,@SLCScanner,#DeltaAirlines Flt 2318 has Diverted to #SLC enroute to #SMF due to an 82 y/o male in full arrest.,2017-10-18T03:19:32.000Z
Juliet America,@JulietPatriot,Ridiculist!So Sick & Tired Of EVIL Liberals Spittng On Our Flag& Fallen-I Would Of Jst Sang Anthm Anywys!BAN#DeltaAirlines RIPSoldiers,2017-10-18T03:17:30.000Z
Tony S Daniel,@TonyDanielx2,My #DeltaAirlines flight is delayed because of a late flight attendant  boooo! I bet they look hungover when they finally get here,2017-10-08T11:25:12.000Z
Summer Fontana,@SummerFontana,Ready for takeoff!  Thank you #DeltaAirlines for a great surprise and taking exceptional care of me and my mom. #ATL,2017-11-10T23:06:37.000Z
Eliot Kleinberg,@eliotkpbp,Tomorrow (11/8) remains of WWII hero “Tiny” Sowell to arrive on #DeltaAirLines flt 845 @ 11:42am at @PBI_Airport.  http://pbpo.st/2zDRalP,2017-11-08T00:22:33.000Z
Ben LaMay,@BenLaMay907,Excited to go overseas once again. Dutch SX then German SX. #deltaairlines #overseas #supercross,2017-11-01T22:36:37.000Z
"<div aria-label=""🇺🇸"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1f8.svg"");'></div><img alt=""🇺🇸"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1f8.svg""/></div>",@DJTsavesAmerica,Please make this go viral Shame Shame @Delta #Delta #DeltaAirlines #BoycottDelta @POTUS @realDonaldTrump @WhiteHouse https://facebook.com/permalink.php?story_fbid=774194479431825&id=100005238404837…,2017-10-20T16:20:44.000Z
SLCScanner,@SLCScanner,#DeltaAirlines Flt 2318 has Diverted to #SLC enroute to #SMF due to an 82 y/o male in full arrest.,2017-10-18T03:19:32.000Z
Juliet America,@JulietPatriot,Ridiculist!So Sick & Tired Of EVIL Liberals Spittng On Our Flag& Fallen-I Would Of Jst Sang Anthm Anywys!BAN#DeltaAirlines RIPSoldiers,2017-10-18T03:17:30.000Z
Tony S Daniel,@TonyDanielx2,My #DeltaAirlines flight is delayed because of a late flight attendant  boooo! I bet they look hungover when they finally get here,2017-10-08T11:25:12.000Z
Eliot Kleinberg,@eliotkpbp,Tomorrow (11/8) remains of WWII hero “Tiny” Sowell to arrive on #DeltaAirLines flt 845 @ 11:42am at @PBI_Airport.  http://pbpo.st/2zDRalP,2017-11-08T00:22:33.000Z
Ben LaMay,@BenLaMay907,Excited to go overseas once again. Dutch SX then German SX. #deltaairlines #overseas #supercross,2017-11-01T22:36:37.000Z
SLCScanner,@SLCScanner,#DeltaAirlines Flt 2318 has Diverted to #SLC enroute to #SMF due to an 82 y/o male in full arrest.,2017-10-18T03:19:32.000Z
Juliet America,@JulietPatriot,Ridiculist!So Sick & Tired Of EVIL Liberals Spittng On Our Flag& Fallen-I Would Of Jst Sang Anthm Anywys!BAN#DeltaAirlines RIPSoldiers,2017-10-18T03:17:30.000Z
UnitedFlyerHD,@UnitedFlyerHD,Delta B737-900ER N862DN after touchdown on SeaTac 34L#avgeek #Boeing #boeing737 #DeltaAirlines #flyDelta,2017-10-28T02:21:20.000Z
Korine Fujiwara,@KorineFujiwara,How NOT to thank your most loyal frequent flyers-way to penalize small business owners #DeltaAirlines @Delta #250Kslapintheface,2017-09-26T21:39:51.000Z
John McDonald,@jpmcdon,"#deltaairlines Captain apologizing for being late, and asking us to board expeditiously so we… https://instagram.com/p/BZgwdDJl2OW/",2017-09-26T17:00:16.000Z
Jeanette Sterner,@SternerJeanette,What do @delta medallions think of the $250K spend waiver requirement for diamond? #notimpressed #maybe50k cc: @RenesPoints #DeltaAirlines,2017-09-26T16:19:26.000Z
Brenda,@brendayaris,Completely agree!! Boicot to #unitedAIRLINES #AmericanAirlines and #DeltaAirlines period:) this is a humanitarian crisis and PR needs help!!,2017-09-25T16:52:18.000Z
Paolo Camero,@ohPac,Y'all. Delta's twitter customer service is incredible. Fixed everything and even refunded my backup ticket. They win. @Delta #deltaairlines,2017-09-24T06:43:17.000Z
REMINGTON Paws,@homerunREMI,Flew to Wisconsin for a visit. Thank you #DeltaAirlines for the great experience! #paws4people… https://instagram.com/p/BZZgaJVgrf_/,2017-09-23T21:25:23.000Z
Katie Miller #SMDayHou Speaker,@KatieSMiller,Is it just me or do vacation days seem to go faster than work days? Flying home today. Thankful for 1st class. Ah legroom!  #DeltaAirlines,2017-09-23T11:33:57.000Z
Angela Cruz,@angelacruztube,Fly with me #firstclass! FLIGHT REVIEW: FLYING #DELTA ONE FROM U.S. TO ROME --> https://youtu.be/VRCoQycXfpo #DeltaAirlines #travel #aviation,2017-09-22T21:05:13.000Z
John McDonald,@jpmcdon,"#deltaairlines Captain apologizing for being late, and asking us to board expeditiously so we… https://instagram.com/p/BZgwdDJl2OW/",2017-09-26T17:00:16.000Z
Jeanette Sterner,@SternerJeanette,What do @delta medallions think of the $250K spend waiver requirement for diamond? #notimpressed #maybe50k cc: @RenesPoints #DeltaAirlines,2017-09-26T16:19:26.000Z
Paolo Camero,@ohPac,Y'all. Delta's twitter customer service is incredible. Fixed everything and even refunded my backup ticket. They win. @Delta #deltaairlines,2017-09-24T06:43:17.000Z
REMINGTON Paws,@homerunREMI,Flew to Wisconsin for a visit. Thank you #DeltaAirlines for the great experience! #paws4people… https://instagram.com/p/BZZgaJVgrf_/,2017-09-23T21:25:23.000Z
Katie Miller #SMDayHou Speaker,@KatieSMiller,Is it just me or do vacation days seem to go faster than work days? Flying home today. Thankful for 1st class. Ah legroom!  #DeltaAirlines,2017-09-23T11:33:57.000Z
Angela Cruz,@angelacruztube,Fly with me #firstclass! FLIGHT REVIEW: FLYING #DELTA ONE FROM U.S. TO ROME --> https://youtu.be/VRCoQycXfpo #DeltaAirlines #travel #aviation,2017-09-22T21:05:13.000Z
Korine Fujiwara,@KorineFujiwara,How NOT to thank your most loyal frequent flyers-way to penalize small business owners #DeltaAirlines @Delta #250Kslapintheface,2017-09-26T21:39:51.000Z
Angela Cruz,@angelacruztube,Fly with me #firstclass! FLIGHT REVIEW: FLYING #DELTA ONE FROM U.S. TO ROME --> https://youtu.be/VRCoQycXfpo #DeltaAirlines #travel #aviation,2017-09-22T21:05:13.000Z
MichaelScot - Paranormal Investigator,@MichaelScotYT,Excuse me @Delta but THIS is what you call a WINDOW seat?!?! Where’s the effing window?!?!  #delta #deltaairlines #wtfisthis #fml,2017-09-28T16:50:06.000Z
WARRANT,@warrantrocks,Hello Big Flats NY #deltaairlines ,2017-09-28T16:21:24.000Z
Gabe Saglie,@GabeSaglie,#deltaairlines debuts #free in-flight text messaging: http://travelskills.com/2017/09/27/delta-debuts-free-in-flight-text/… @travelskills @cjmcginnis @Delta #airlines #upintheair #travel,2017-09-28T00:55:13.000Z
Crewiser,@Crewiser,From @flyerassist http://instagram.com/flyerassist Delta Air Lines Boeing 737 732 #delta #deltaairlines #boeing #boeinglovers #aviationgeek #avgeek,2017-09-27T03:11:11.000Z
UnitedFlyerHD,@UnitedFlyerHD,Delta MD-88 N940DL on the ramp at Houston IAH at night #avgeek #mcdonnelldouglas #md80 #md88 #deltaairlines,2017-09-19T03:17:56.000Z
Just Planes,@justplanes, @Delta 767 into Phoenix 1530 VIDEOS AT http://youtube.com/JustPlanes#avgeek #delta #deltaairlines #boeing #boeing767 #phx #phxairport,2017-09-18T20:16:19.000Z
MSP Car Rentals,@mspcarrentals,"Introducing MSPCARRENTALS' new location, across the highway from the #deltaairlines #hangar from #MSP #airport, close to the #BlueLine train",2017-09-15T04:09:17.000Z
Eric Hoffman ,@TheHusbandInTow,Great news for fliers: #DeltaAirlines to link #Indianapolis #Paris year-round from spring 2018 https://buff.ly/2xkQ1P7 #AvGeek @Delta,2017-09-14T18:24:06.000Z
Barb Glass,@BarbGlass0407,Please stay in touch with this poor man and his dog and let us know he is safe. Shame on you #deltaairlines,2017-09-08T16:20:26.000Z
RT,@RT_com,Handling like a boss: #DeltaAirlines pilot pulls off dramatic NY-Puerto Rico roundtrip amid #HurricaneIrma,2017-09-07T05:17:36.000Z
Jeff T. Thomas,@Jefftthomas,Love these pilots and #deltaairlines #lastflightfromirma This Delta flight raced Irma and won  https://washingtonpost.com/news/dr-gridlock/wp/2017/09/06/this-delta-flight-flew-into-and-out-of-san-juan-defying-irma/?utm_term=.167f4068dc8b…,2017-09-07T01:37:19.000Z
Reeny On The Sceney,@ReenyNY,Corrupt #Delta #DeltaAirlines #Airlines PRICE GOUGING #HurricaneIrma evacuees.  #HurricaneIrmaTracking,2017-09-06T01:14:48.000Z
TBD,@TBDSD19,Vintage Plane Sketch; Delta Airlines 50th Anniversary Airplane Print; … http://etsy.me/2rrawnb #Etsy #DeltaAirlines,2017-08-30T02:28:42.000Z
MD-80.com,@MD80com,The biggest operator of the #Boeing717 (#MD95) is... #DeltaAirLines! ;-),2017-08-15T19:15:25.000Z
HyperPodX,@hyperpodx,"HyperpodX Team is on the move to L.A., thanks to these amazing pilots!!  @delta #deltaairlines #Hyperloop #LosAngeles #California",2017-08-11T13:04:36.000Z
GCGolfTournament,@GCGolfTourney,Thank you #DeltaAirlines for your amazing volunteers and your sponsorship!#ATLtoMSP  @GCGolfTourney#golfandgive #ymca #tsrinjurylaw,2017-08-09T04:32:24.000Z
Marius Copil,@MariusCopil,Went to the airport for nothing. I've been told my flight got cancelled. Flying tomorrow. Thanks to #DeltaAirlines,2017-08-03T15:37:22.000Z
UnitedFlyerHD,@UnitedFlyerHD,Delta MD-88 N910DL smoky departure from Houston IAH #avgeek #mcdonnelldouglas #md88 #md80 #DeltaAirlines,2017-08-01T02:06:02.000Z
Bill Wichrowski,@captwildbill,Unless you fly #DeltaAirlines through Miami . Lousy combination 4 out of 5 times,2017-07-30T11:45:37.000Z
TheGhostRider31,@TheGhostRider31,Delta Airlines Breast Cancer Awareness Pink Ribbon Boeing 757. Special Paint scheme expressing solidarity for this cause ! #DeltaAirlines,2017-07-17T19:21:09.000Z
HyperPodX,@hyperpodx,"HyperpodX Team is on the move to L.A., thanks to these amazing pilots!!  @delta #deltaairlines #Hyperloop #LosAngeles #California",2017-08-11T13:04:36.000Z
GCGolfTournament,@GCGolfTourney,Thank you #DeltaAirlines for your amazing volunteers and your sponsorship!#ATLtoMSP  @GCGolfTourney#golfandgive #ymca #tsrinjurylaw,2017-08-09T04:32:24.000Z
UnitedFlyerHD,@UnitedFlyerHD,Delta MD-88 N910DL smoky departure from Houston IAH #avgeek #mcdonnelldouglas #md88 #md80 #DeltaAirlines,2017-08-01T02:06:02.000Z
Bill Wichrowski,@captwildbill,Unless you fly #DeltaAirlines through Miami . Lousy combination 4 out of 5 times,2017-07-30T11:45:37.000Z
Whitney Burbank,@wpbf_whitney,"""Everybody loves Dachshunds"" when I asked #AnnCoulter abt #DeltaAirlines passenger remarks @WPBF25News @Delta",2017-07-17T18:02:07.000Z
Whitney Burbank,@wpbf_whitney,She's live in #WestPalmBeach - talking @Delta still @WPBF25News #AnnCoulter #DeltaAirlines,2017-07-17T17:03:19.000Z
Live from the Flight Deck,@Golfcharlie232,First Airbus A350-900 for Delta Air Lines http://airliners.net/photo/Delta-Air-Lines/Airbus-A350-941/4426335/L… #avgeek #aviation #DeltaAirlines #A350,2017-06-21T20:57:48.000Z
𝘽𝙤𝙗𝙗𝙮 𝙃𝙚𝙖𝙡𝙮 ,@realBobbyHealy,The no smoking symbol has finally been consigned to the history books. And what a lovely replacement they found! #wifi #DeltaAirlines,2017-06-21T17:19:35.000Z
Clément Alloing,@CAlloing,#A350 #DeltaAirlines on second test flight #N501DN #avgeek #avgeeks,2017-06-20T12:08:14.000Z
UnitedFlyerHD,@UnitedFlyerHD,Delta A321 just before landing on Washington DCA RWY 19#avgeek #DeltaAirlines #airbus #airbus321,2017-06-19T01:01:10.000Z
christopher silber,@csilb,"""God has given you one face and you make yourself another""William Shakespeare has #DeltaAirlines number... https://twitter.com/SopanDeb/status/874356942562631683…",2017-06-13T00:20:43.000Z
Seek the Holy Ghost today.,@imasandlapper63,@Delta If you have @soundgarden @chriscornell #chriscornell #soundgarden YOU HAVE ME..I will fly with #DeltaAirlines,2017-06-12T22:23:55.000Z
"<div aria-label=""🇺🇸"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1f8.svg"");'></div><img alt=""🇺🇸"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1f8.svg""/></div>",@Sincityray,Thank you #DeltaAirlines ,2017-06-11T23:45:11.000Z
Shomari Stone,@shomaristone,Emotional Support Dog Bites Passenger on Delta Flight. #DeltaAirlines,2017-06-06T16:51:41.000Z
Clément Alloing,@CAlloing,#A350 #DeltaAirlines on second test flight #N501DN #avgeek #avgeeks,2017-06-20T12:08:14.000Z
UnitedFlyerHD,@UnitedFlyerHD,Delta A321 just before landing on Washington DCA RWY 19#avgeek #DeltaAirlines #airbus #airbus321,2017-06-19T01:01:10.000Z
Seek the Holy Ghost today.,@imasandlapper63,@Delta If you have @soundgarden @chriscornell #chriscornell #soundgarden YOU HAVE ME..I will fly with #DeltaAirlines,2017-06-12T22:23:55.000Z
Clément Alloing,@CAlloing,#A350 #DeltaAirlines on second test flight #N501DN #avgeek #avgeeks,2017-06-20T12:08:14.000Z
BelleBunny,@Be11eBunny,When you live in a time when the airline has to remind passengers that HOVERBOARDS are prohibited #bunnygoestoLA #DeltaAirlines ,2017-05-17T15:45:41.000Z
Tx1836official,@dannyrellisjr,#DeltaAirlines to roll out facial recognition tech at baggage check #biometrics #technology #newsalerthttp://cbsnews.com/news/delta-airlines-facial-recognition-technology/…,2017-05-17T01:16:56.000Z
Lois Alter Mark,@loisaltermark,Best flight delay ever! Photos in cockpit! @Delta pilots and crew are why I am a loyal Platinum Medallion member. #Delta #deltaairlines,2017-05-13T19:06:54.000Z
Kara Nortman,@karanortman,"I am on a #deltaairlines flight that has tons of leg room in coach and free dinner, snacks ice cream and eye mask! #BackToTheFuture",2017-05-12T03:23:21.000Z
Michelle Mitchenor,@MMitchenor,JUST SPRINTED THROUGH ATL AIRPORT! This airport is tooooo dag on BIGGGG ughhhh #didntmakeconnection #flightwasdelayed #DeltaAirlines,2017-05-12T01:27:28.000Z
Brad,@b_rod44,@CharlesDanielWx @spann A beautiful morning at BHM! #DeltaAirlines,2017-05-11T13:50:54.000Z
Pure Polls,@Pure_Polls,What do you hate most about air travel? #flights #spiritairlines #flying #spirit #airlines #pilots #DeltaAirlines #unitedAIRLINES #riot,2017-05-09T18:53:03.000Z
Stephen Walt,@stephenWalt,"Why can't airlines provide accurate info on delays, even when the news is bad? #DeltaAirlines",2017-05-09T12:54:29.000Z
BelleBunny,@Be11eBunny,When you live in a time when the airline has to remind passengers that HOVERBOARDS are prohibited #bunnygoestoLA #DeltaAirlines ,2017-05-17T15:45:41.000Z
Tx1836official,@dannyrellisjr,#DeltaAirlines to roll out facial recognition tech at baggage check #biometrics #technology #newsalerthttp://cbsnews.com/news/delta-airlines-facial-recognition-technology/…,2017-05-17T01:16:56.000Z
Lois Alter Mark,@loisaltermark,Best flight delay ever! Photos in cockpit! @Delta pilots and crew are why I am a loyal Platinum Medallion member. #Delta #deltaairlines,2017-05-13T19:06:54.000Z
Kara Nortman,@karanortman,"I am on a #deltaairlines flight that has tons of leg room in coach and free dinner, snacks ice cream and eye mask! #BackToTheFuture",2017-05-12T03:23:21.000Z
Michelle Mitchenor,@MMitchenor,JUST SPRINTED THROUGH ATL AIRPORT! This airport is tooooo dag on BIGGGG ughhhh #didntmakeconnection #flightwasdelayed #DeltaAirlines,2017-05-12T01:27:28.000Z
Brad,@b_rod44,@CharlesDanielWx @spann A beautiful morning at BHM! #DeltaAirlines,2017-05-11T13:50:54.000Z
Pure Polls,@Pure_Polls,What do you hate most about air travel? #flights #spiritairlines #flying #spirit #airlines #pilots #DeltaAirlines #unitedAIRLINES #riot,2017-05-09T18:53:03.000Z
Stephen Walt,@stephenWalt,"Why can't airlines provide accurate info on delays, even when the news is bad? #DeltaAirlines",2017-05-09T12:54:29.000Z
Lois Alter Mark,@loisaltermark,Best flight delay ever! Photos in cockpit! @Delta pilots and crew are why I am a loyal Platinum Medallion member. #Delta #deltaairlines,2017-05-13T19:06:54.000Z
Brad,@b_rod44,@CharlesDanielWx @spann A beautiful morning at BHM! #DeltaAirlines,2017-05-11T13:50:54.000Z
Myke Millsap,@mykeRd3,#DeltaAirlines I've contacted my congressman asking for hearings on airlines abusing passengers,2017-05-05T07:38:30.000Z
Neff,@Neff213,When you fly @Delta you better #deltaairlines,2017-05-05T07:25:06.000Z
Productivity,@weareproductive,"Sometimes people dont want compensation, they want to be treated right in the first place #DeltaAirlines #unitedairlines #customerservice",2017-05-05T07:13:29.000Z
ATV,@atvpakistan,"#DeltaAirLines apologized, after a couple said they were kicked off an overbooked flight with their kids",2017-05-05T06:16:20.000Z
Jeny Melamed,@JenyMelamed,Hard to believe ignorant #deltaairlines attendant didn't learn from previous mistakes gone #viral.,2017-05-05T01:46:25.000Z
